Player,Salary,Salary_Adj,Year
Kris Dunn,"$3,872,520","$4,760,931",2016
Nemanja Bjelica,"$3,800,000","$4,671,774",2016
Nick Collison,"$3,750,000","$4,610,304",2016
Kentavious Caldwell-Pope,"$3,678,319","$4,522,178",2016
Quincy Pondexter,"$3,617,978","$4,447,994",2016
Marcus Smart,"$3,578,880","$4,399,926",2016
Bojan Bogdanovic,"$3,573,020","$4,392,722",2016
Willie Cauley-Stein,"$3,551,160","$4,365,847",2016
Will Barton,"$3,533,333","$4,343,930",2016
Paul Pierce,"$3,527,920","$4,337,275",2016
Buddy Hield,"$3,517,200","$4,324,096",2016
Mike Miller,"$3,500,000","$4,302,950",2016
Lavoy Allen,"$3,500,000","$4,302,950",2016
Brandon Rush,"$3,500,000","$4,302,950",2016
Anthony Morrow,"$3,488,000","$4,288,197",2016
Trey Burke,"$3,386,597","$4,163,531",2016
Kevin Martin,"$3,336,000","$4,101,326",2016
KJ McDaniels,"$3,333,333","$4,098,047",2016
Mike Scott,"$3,333,333","$4,098,047",2016
Troy Daniels,"$3,332,940","$4,097,564",2016
Julius Randle,"$3,267,120","$4,016,644",2016
Ronnie Price,"$3,251,227","$3,997,104",2016
Emmanuel Mudiay,"$3,241,800","$3,985,515",2016
CJ McCollum,"$3,219,579","$3,958,196",2016
Jamal Murray,"$3,210,840","$3,947,452",2016
Patrick Mills,"$3,200,000","$3,934,126",2016
Michael Carter-Williams,"$3,183,526","$3,913,872",2016
Omri Casspi,"$3,149,524","$3,872,069",2016
Steven Adams,"$3,140,517","$3,860,996",2016
Kelly Olynyk,"$3,094,013","$3,803,824",2016
Shabazz Muhammad,"$3,046,299","$3,745,163",2016
Justin Hamilton,"$3,000,000","$3,688,243",2016
Dante Cunningham,"$3,000,000","$3,688,243",2016
Giannis Antetokounmpo,"$2,995,420","$3,682,612",2016
Nik Stauskas,"$2,993,040","$3,679,686",2016
Stanley Johnson,"$2,969,880","$3,651,213",2016
Quincy Acy,"$2,965,505","$3,645,833",2016
Marquese Chriss,"$2,941,440","$3,616,248",2016
Seth Curry,"$2,898,000","$3,562,842",2016
Zaza Pachulia,"$2,898,000","$3,562,842",2016
Nenê,"$2,898,000","$3,562,842",2016
James Ennis,"$2,898,000","$3,562,842",2016
Dion Waiters,"$2,898,000","$3,562,842",2016
Mindaugas Kuzminskas,"$2,898,000","$3,562,842",2016
Dewayne Dedmon,"$2,898,000","$3,562,842",2016
Tomas Satoransky,"$2,870,813","$3,529,418",2016
Tibor Pleiss,"$2,800,000","$3,442,360",2016
Noah Vonleh,"$2,751,360","$3,382,561",2016
Frank Kaminsky,"$2,730,000","$3,356,301",2016
Dennis Schroeder,"$2,708,582","$3,329,969",2016
Jakob Poeltl,"$2,703,960","$3,324,287",2016
Aaron Brooks,"$2,700,000","$3,319,418",2016
Elfrid Payton,"$2,613,600","$3,213,197",2016
Justise Winslow,"$2,593,440","$3,188,412",2016
Thon Maker,"$2,568,600","$3,157,873",2016
Malcolm Delaney,"$2,500,000","$3,073,536",2016
Randy Foye,"$2,500,000","$3,073,536",2016
Richard Jefferson,"$2,500,000","$3,073,536",2016
Martell Webster,"$2,500,000","$3,073,536",2016
Doug McDermott,"$2,483,040","$3,052,685",2016
Domantas Sabonis,"$2,440,200","$3,000,017",2016
Shelvin Mack,"$2,433,334","$2,991,575",2016
Myles Turner,"$2,380,440","$2,926,547",2016
Tony Snell,"$2,368,327","$2,911,655",2016
Archie Goodwin,"$2,350,999","$2,890,351",2016
Gorgui Dieng,"$2,348,782","$2,887,626",2016
Trey Lyles,"$2,340,600","$2,877,567",2016
Mason Plumlee,"$2,328,530","$2,862,728",2016
Taurean Prince,"$2,318,280","$2,850,126",2016
Dario Saric,"$2,318,280","$2,850,126",2016
Tim Hardaway Jr,"$2,281,605","$2,805,038",2016
Reggie Bullock,"$2,255,644","$2,773,121",2016
Alonzo Gee,"$2,255,408","$2,772,830",2016
Zach LaVine,"$2,240,880","$2,754,970",2016
Devin Booker,"$2,223,600","$2,733,725",2016
Luc Mbah a Moute,"$2,203,000","$2,708,399",2016
Georgios Papagiannis,"$2,202,240","$2,707,465",2016
Maurice Williams,"$2,194,500","$2,697,949",2016
Andre Roberson,"$2,183,072","$2,683,900",2016
TJ Warren,"$2,128,920","$2,617,324",2016
Rudy Gobert,"$2,121,287","$2,607,940",2016
Cameron Payne,"$2,112,480","$2,597,113",2016
Joe Ingles,"$2,100,000","$2,581,770",2016
Denzel Valentine,"$2,092,200","$2,572,180",2016
Tim Frazier,"$2,090,000","$2,569,476",2016
Adreian Payne,"$2,022,240","$2,486,170",2016
Kelly Oubre,"$2,006,640","$2,466,992",2016
Juan Hernangomez,"$1,987,440","$2,443,387",2016
Jusuf Nurkic,"$1,921,320","$2,362,098",2016
Lucas Nogueira,"$1,921,320","$2,362,098",2016
Terry Rozier,"$1,906,440","$2,343,804",2016
James Young,"$1,825,200","$2,243,927",2016
Rashad Vaughn,"$1,811,040","$2,226,518",2016
Kevin Seraphin,"$1,800,000","$2,212,945",2016
Wade Baldwin,"$1,793,760","$2,205,274",2016
Tyler Ennis,"$1,733,880","$2,131,657",2016
Sam Dekker,"$1,720,560","$2,115,281",2016
Joffrey Lauvergne,"$1,709,719","$2,101,953",2016
Henry Ellenson,"$1,704,120","$2,095,069",2016
Gary Harris,"$1,655,880","$2,035,762",2016
Jerian Grant,"$1,643,040","$2,019,977",2016
Malik Beasley,"$1,627,320","$2,000,650",2016
RJ Hunter,"$1,625,240","$1,998,093",2016
Bruno Caboclo,"$1,589,640","$1,954,326",2016
Delon Wright,"$1,577,280","$1,939,130",2016
Jarrett Jack,"$1,571,705","$1,932,275",2016
Caris LeVert,"$1,562,280","$1,920,689",2016
Chris Andersen,"$1,551,659","$1,907,631",2016
James Jones,"$1,551,659","$1,907,631",2016
David West,"$1,551,659","$1,907,631",2016
Raymond Felton,"$1,551,659","$1,907,631",2016
Brandon Bass,"$1,551,659","$1,907,631",2016
Metta World Peace,"$1,551,659","$1,907,631",2016
Jason Terry,"$1,551,659","$1,907,631",2016
Steve Novak,"$1,551,659","$1,907,631",2016
Caron Butler,"$1,551,659","$1,907,631",2016
David Lee,"$1,551,659","$1,907,631",2016
Mitch McGary,"$1,526,040","$1,876,135",2016
Justin Anderson,"$1,514,160","$1,861,530",2016
Marcelo Huertas,"$1,500,000","$1,844,121",2016
DeAndre Bembry,"$1,499,760","$1,843,826",2016
Jordan Adams,"$1,465,080","$1,801,190",2016
Demetrius Jackson,"$1,450,000","$1,782,650",2016
Malachi Richardson,"$1,439,880","$1,770,209",2016
Gerald Green,"$1,410,598","$1,734,209",2016
Sasha Vujacic,"$1,410,598","$1,734,209",2016
Rodney Hood,"$1,406,520","$1,729,195",2016
Bobby Portis,"$1,404,600","$1,726,835",2016
JaVale McGee,"$1,403,611","$1,725,619",2016
Marreese Speights,"$1,403,611","$1,725,619",2016
Michael Beasley,"$1,403,611","$1,725,619",2016
Rondae Hollis-Jefferson,"$1,395,600","$1,715,770",2016
Willy Hernangomez,"$1,375,000","$1,690,444",2016
Deyonta Davis,"$1,369,229","$1,683,349",2016
Nikola Jokic,"$1,358,500","$1,670,159",2016
Shabazz Napier,"$1,350,120","$1,659,856",2016
Tyus Jones,"$1,339,680","$1,647,021",2016
Sasha Kaun,"$1,333,420","$1,639,325",2016
Timothe Luwawu,"$1,326,960","$1,631,383",2016
Alan Anderson,"$1,315,448","$1,617,230",2016
Ty Lawson,"$1,315,448","$1,617,230",2016
Marcus Thornton,"$1,315,448","$1,617,230",2016
Clint Capela,"$1,296,240","$1,593,616",2016
Jarell Martin,"$1,286,160","$1,581,223",2016
Brice Johnson,"$1,273,920","$1,566,175",2016
Jeremy Evans,"$1,227,286","$1,508,843",2016
Luke Babbitt,"$1,227,286","$1,508,843",2016
Jordan Mickey,"$1,223,653","$1,504,376",2016
CJ Wilcox,"$1,209,600","$1,487,099",2016
Larry Nance Jr,"$1,207,680","$1,484,739",2016
Terrence Jones,"$1,207,194","$1,484,141",2016
Pascal Siakam,"$1,196,040","$1,470,428",2016
Kyle Anderson,"$1,192,080","$1,465,560",2016
Josh Huestis,"$1,191,480","$1,464,822",2016
Chris McCullough,"$1,191,480","$1,464,822",2016
Skal Labissiere,"$1,188,840","$1,461,577",2016
Livio Jean-Charles,"$1,188,840","$1,461,577",2016
Kevon Looney,"$1,182,840","$1,454,200",2016
Dejounte Murray,"$1,180,080","$1,450,807",2016
Damian Jones,"$1,171,560","$1,440,332",2016
Hollis Thompson,"$1,131,040","$1,390,516",2016
Isaiah Whitehead,"$1,074,145","$1,320,569",2016
Joseph Young,"$1,052,342","$1,293,764",2016
Rakeem Christmas,"$1,052,342","$1,293,764",2016
Brian Roberts,"$1,050,961","$1,292,066",2016
Pablo Prigioni,"$1,050,961","$1,292,066",2016
Thomas Robinson,"$1,050,961","$1,292,066",2016
John Jenkins,"$1,050,961","$1,292,066",2016
Glenn Robinson III,"$1,050,500","$1,291,499",2016
Montrezl Harrell,"$1,045,000","$1,284,738",2016
Ivica Zubac,"$1,034,865","$1,272,277",2016
Richaun Holmes,"$1,024,000","$1,258,920",2016
Anthony Brown,"$1,023,838","$1,258,720",2016
Mike Muscala,"$1,015,696","$1,248,711",2016
Anthony Bennett,"$1,015,696","$1,248,711",2016
Isaiah Canaan,"$1,015,696","$1,248,711",2016
Ian Clark,"$1,015,696","$1,248,711",2016
Justin Holiday,"$1,015,696","$1,248,711",2016
Robert Covington,"$1,015,696","$1,248,711",2016
Jeff Withey,"$1,015,696","$1,248,711",2016
DeAndre Liggins,"$1,015,695","$1,248,709",2016
Walter Tavares,"$1,006,000","$1,236,790",2016
Joe Harris,"$980,431","$1,205,355",2016
Sean Kilpatrick,"$980,431","$1,205,355",2016
Nick Johnson,"$980,431","$1,205,355",2016
Beno Udrih,"$980,431","$1,205,355",2016
James Michael McAdoo,"$980,431","$1,205,355",2016
JaMychal Green,"$980,431","$1,205,355",2016
Louis Amundson,"$980,431","$1,205,355",2016
Jerami Grant,"$980,431","$1,205,355",2016
Damjan Rudez,"$980,431","$1,205,355",2016
Elton Brand,"$980,000","$1,204,826",2016
Axel Toupane,"$977,534","$1,201,794",2016
Stephen Zimmerman,"$950,000","$1,167,943",2016
Andrew Harrison,"$945,000","$1,161,796",2016
Bobby Brown,"$940,070","$1,155,735",2016
Tyler Ulis,"$918,369","$1,129,056",2016
Jason Thompson,"$893,333","$1,098,276",2016
Raul Neto,"$877,800","$1,079,179",2016
Malcolm Brogdon,"$875,000","$1,075,737",2016
Christian Wood,"$874,636","$1,075,290",2016
Cristiano Felicio,"$874,636","$1,075,290",2016
Jordan McRae,"$874,636","$1,075,290",2016
Salah Mejri,"$874,636","$1,075,290",2016
Darrun Hilliard,"$874,636","$1,075,290",2016
Josh Richardson,"$874,636","$1,075,290",2016
TJ McConnell,"$874,636","$1,075,290",2016
Alan Williams,"$874,636","$1,075,290",2016
Pat Connaughton,"$874,636","$1,075,290",2016
Jonathon Simmons,"$874,636","$1,075,290",2016
Norman Powell,"$874,636","$1,075,290",2016
Paul Zipser,"$750,000","$922,060",2016
Spencer Dinwiddie,"$726,672","$893,381",2016
Ryan Kelly,"$713,305","$876,947",2016
Jonathan Gibson,"$671,346","$825,362",2016
Joel Anthony,"$663,810","$816,097",2016
Troy Williams,"$652,165","$801,780",2016
AJ Hammons,"$650,000","$799,119",2016
Michael Gbinije,"$650,000","$799,119",2016
Georges Niang,"$650,000","$799,119",2016
Briante Weber,"$623,447","$766,474",2016
Donatas Motiejunas,"$607,491","$746,858",2016
Jake Layman,"$600,000","$737,648",2016
Joel Bolomboy,"$600,000","$737,648",2016
John Lucas,"$580,344","$713,483",2016
Gary Payton II,"$578,636","$711,383",2016
Toney Douglas,"$564,868","$694,456",2016
Treveon Graham,"$543,471","$668,151",2016
Kay Felder,"$543,471","$668,151",2016
Nicolas Brussino,"$543,471","$668,151",2016
Dorian Finney-Smith,"$543,471","$668,151",2016
Patrick McCaw,"$543,471","$668,151",2016
Kyle Wiltjer,"$543,471","$668,151",2016
Chinanu Onuaku,"$543,471","$668,151",2016
Diamond Stone,"$543,471","$668,151",2016
Rodney McGruder,"$543,471","$668,151",2016
Cheick Diallo,"$543,471","$668,151",2016
Ron Baker,"$543,471","$668,151",2016
Marshall Plumlee,"$543,471","$668,151",2016
Maurice Ndour,"$543,471","$668,151",2016
Semaj Christon,"$543,471","$668,151",2016
Derrick Jones,"$543,471","$668,151",2016
Tim Quarterman,"$543,471","$668,151",2016
Davis Bertans,"$543,471","$668,151",2016
Bryn Forbes,"$543,471","$668,151",2016
Fred VanVleet,"$543,471","$668,151",2016
Daniel Ochefu,"$543,471","$668,151",2016
Sheldon Mac,"$543,471","$668,151",2016
Danuel House,"$543,471","$668,151",2016
Chasson Randle,"$541,170","$665,321",2016
Arinze Onuaku,"$426,775","$524,683",2016
Yogi Ferrell,"$409,300","$503,198",2016
Johnny O'Bryant,"$392,169","$482,137",2016
Aaron Harrison,"$365,289","$449,091",2016
Okaro White,"$310,995","$382,341",2016
Isaiah Taylor,"$305,000","$374,971",2016
Norris Cole,"$288,131","$354,232",2016
Ben Bentil,"$281,968","$346,654",2016
Jarell Eddie,"$277,898","$341,651",2016
Elliot Williams,"$250,000","$307,353",2016
Yi Jianlian,"$250,000","$307,353",2016
Lamar Patterson,"$242,963","$298,702",2016
Jordan Crawford,"$234,920","$288,814",2016
Nicolas Laprovittola,"$204,601","$251,539",2016
Reggie Williams,"$193,307","$237,654",2016
Pierre Jackson,"$191,810","$235,812",2016
Brandon Paul,"$155,000","$190,559",2016
Shawn Long,"$154,512","$189,959",2016
Robbie Hummel,"$150,000","$184,412",2016
Jarnell Stokes,"$150,000","$184,412",2016
Mike Tobey,"$138,937","$170,811",2016
Patricio Garino,"$131,968","$162,242",2016
Jarrod Uthoff,"$129,920","$159,724",2016
Marcus Paige,"$125,000","$153,676",2016
Ray McCallum,"$119,493","$146,906",2016
Manny Harris,"$119,493","$146,906",2016
Wayne Selden,"$115,087","$141,488",2016
Egidijus Mockevicius,"$100,000","$122,941",2016
Stefan Jankovic,"$100,000","$122,941",2016
JP Tokoto,"$100,000","$122,941",2016
Isaiah Cousins,"$100,000","$122,941",2016
Quinn Cook,"$95,904","$117,904",2016
Marcus Georges-Hunt,"$88,936","$109,337",2016
Jordan Farmar,"$82,976","$102,011",2016
Prince Ibeh,"$77,250","$94,972",2016
Keith Benson,"$75,000","$92,206",2016
Kaleb Tarczewski,"$75,000","$92,206",2016
Ryan Arcidiacono,"$75,000","$92,206",2016
Henry Sims,"$75,000","$92,206",2016
Quincy Ford,"$75,000","$92,206",2016
Alex Poythress,"$73,743","$90,659",2016
David Nwaba,"$73,528","$90,396",2016
Gary Neal,"$72,193","$88,755",2016
Kyle Collinsworth,"$70,000","$86,059",2016
Thomas Walkup,"$69,500","$85,444",2016
James Webb,"$65,000","$79,911",2016
Zach Auguste,"$60,000","$73,764",2016
Brady Heslip,"$56,500","$69,461",2016
Matt Costello,"$50,000","$61,470",2016
Damion Lee,"$50,000","$61,470",2016
Nate Wolters,"$50,000","$61,470",2016
DJ Kennedy,"$50,000","$61,470",2016
Scott Wood,"$50,000","$61,470",2016
Elgin Cook,"$50,000","$61,470",2016
Julyan Stone,"$50,000","$61,470",2016
Alex Caruso,"$50,000","$61,470",2016
Anthony Barber,"$50,000","$61,470",2016
Dionte Christmas,"$50,000","$61,470",2016
EJ Singler,"$50,000","$61,470",2016
Beau Beech,"$45,000","$55,323",2016
Phil Pressey,"$35,000","$43,029",2016
Nikola Jovanovic,"$30,000","$36,882",2016
Jalen Jones,"$25,000","$30,735",2016
Nick Zeisloft,"$25,000","$30,735",2016
Tony Wroten,"$25,000","$30,735",2016
Dahntay Jones,"$24,022","$29,532",2016
Stephen Curry,"$34,682,550","$41,953,914",2017
LeBron James,"$33,285,709","$40,264,218",2017
Paul Millsap,"$30,769,231","$37,220,149",2017
Gordon Hayward,"$29,727,900","$35,960,497",2017
Blake Griffin,"$29,512,900","$35,700,422",2017
Kyle Lowry,"$28,903,704","$34,963,505",2017
Mike Conley,"$28,530,608","$34,512,187",2017
James Harden,"$28,299,399","$34,232,504",2017
Russell Westbrook,"$28,299,399","$34,232,504",2017
DeMar DeRozan,"$27,739,975","$33,555,794",2017
Al Horford,"$27,734,405","$33,549,057",2017
Carmelo Anthony,"$26,243,760","$31,745,891",2017
Damian Lillard,"$26,153,057","$31,636,171",2017
Jrue Holiday,"$25,686,667","$31,072,000",2017
Chris Bosh,"$25,289,390","$30,591,432",2017
Kevin Durant,"$25,000,000","$30,241,370",2017
Otto Porter,"$24,773,250","$29,967,081",2017
Chris Paul,"$24,268,959","$29,357,063",2017
CJ McCollum,"$23,962,573","$28,986,442",2017
Andre Drummond,"$23,775,506","$28,760,155",2017
Hassan Whiteside,"$23,775,506","$28,760,155",2017
Anthony Davis,"$23,775,506","$28,760,155",2017
Bradley Beal,"$23,775,506","$28,760,155",2017
Dwight Howard,"$23,500,000","$28,426,888",2017
Harrison Barnes,"$23,112,004","$27,957,547",2017
Chandler Parsons,"$23,112,004","$27,957,547",2017
JJ Redick,"$23,000,000","$27,822,061",2017
Kevin Love,"$22,642,350","$27,389,428",2017
DeAndre Jordan,"$22,642,350","$27,389,428",2017
Brook Lopez,"$22,642,350","$27,389,428",2017
Marc Gasol,"$22,642,350","$27,389,428",2017
Giannis Antetokounmpo,"$22,471,911","$27,183,255",2017
Steven Adams,"$22,471,911","$27,183,255",2017
Nicolas Batum,"$22,434,783","$27,138,343",2017
LaMarcus Aldridge,"$21,461,010","$25,960,414",2017
Greg Monroe,"$21,384,175","$25,867,470",2017
Rudy Gobert,"$21,224,719","$25,674,583",2017
Victor Oladipo,"$21,000,000","$25,402,751",2017
Danilo Gallinari,"$20,559,599","$24,870,018",2017
Serge Ibaka,"$20,061,729","$24,267,767",2017
George Hill,"$20,000,000","$24,193,096",2017
Ryan Anderson,"$19,578,455","$23,683,172",2017
Paul George,"$19,300,000","$23,346,338",2017
Jeff Teague,"$19,000,000","$22,983,441",2017
Kyrie Irving,"$18,868,626","$22,824,524",2017
Kawhi Leonard,"$18,868,625","$22,824,523",2017
Jimmy Butler,"$18,696,918","$22,616,817",2017
Allen Crabbe,"$18,500,000","$22,378,614",2017
DeMarcus Cousins,"$18,063,850","$21,851,023",2017
John Wall,"$18,063,850","$21,851,023",2017
Enes Kanter,"$17,884,176","$21,633,679",2017
Wesley Matthews,"$17,884,175","$21,633,678",2017
Dwyane Wade,"$17,878,652","$21,626,997",2017
Klay Thompson,"$17,826,150","$21,563,488",2017
Joakim Noah,"$17,765,000","$21,489,518",2017
Kentavious Caldwell-Pope,"$17,745,894","$21,466,406",2017
Luol Deng,"$17,190,000","$20,793,966",2017
Evan Turner,"$17,131,148","$20,722,775",2017
Goran Dragic,"$17,000,450","$20,564,676",2017
Bismack Biyombo,"$17,000,000","$20,564,132",2017
Evan Fournier,"$17,000,000","$20,564,132",2017
Kent Bazemore,"$16,910,112","$20,455,398",2017
Robert Covington,"$16,698,103","$20,198,941",2017
Tim Hardaway Jr,"$16,500,000","$19,959,304",2017
Tristan Thompson,"$16,400,000","$19,838,339",2017
Draymond Green,"$16,400,000","$19,838,339",2017
Reggie Jackson,"$16,000,000","$19,354,477",2017
Tobias Harris,"$16,000,000","$19,354,477",2017
Pau Gasol,"$16,000,000","$19,354,477",2017
Ian Mahinmi,"$16,000,000","$19,354,477",2017
Dennis Schroeder,"$15,500,000","$18,749,649",2017
Jonas Valanciunas,"$15,460,675","$18,702,080",2017
Tony Parker,"$15,453,126","$18,692,948",2017
Timofey Mozgov,"$15,280,000","$18,483,525",2017
Jamal Crawford,"$15,270,762","$18,472,350",2017
Andre Iguodala,"$14,814,815","$17,920,812",2017
DeMarre Carroll,"$14,800,000","$17,902,891",2017
Eric Bledsoe,"$14,500,000","$17,539,995",2017
Gorgui Dieng,"$14,112,360","$17,071,084",2017
Khris Middleton,"$14,100,000","$17,056,133",2017
Ricky Rubio,"$14,100,000","$17,056,133",2017
Mason Plumlee,"$14,041,096","$16,984,879",2017
Taj Gibson,"$14,000,000","$16,935,167",2017
Robin Lopez,"$13,788,500","$16,679,325",2017
JR Smith,"$13,760,000","$16,644,850",2017
James Johnson,"$13,734,000","$16,613,399",2017
Joe Ingles,"$13,636,364","$16,495,293",2017
Brandon Knight,"$13,618,750","$16,473,986",2017
Marvin Williams,"$13,168,750","$15,929,642",2017
Michael Kidd-Gilchrist,"$13,000,000","$15,725,512",2017
Tyson Chandler,"$13,000,000","$15,725,512",2017
Eric Gordon,"$12,943,020","$15,656,586",2017
Kenneth Faried,"$12,921,348","$15,630,371",2017
Thaddeus Young,"$12,921,348","$15,630,371",2017
Marcin Gortat,"$12,782,609","$15,462,544",2017
Cody Zeller,"$12,584,270","$15,222,623",2017
Nikola Mirotic,"$12,500,000","$15,120,685",2017
Miles Plumlee,"$12,400,000","$14,999,719",2017
Zach Randolph,"$12,307,692","$14,888,059",2017
Nikola Vucevic,"$12,250,000","$14,818,271",2017
Solomon Hill,"$12,236,535","$14,801,983",2017
Dion Waiters,"$12,100,000","$14,636,823",2017
Wilson Chandler,"$12,016,854","$14,536,245",2017
Kelly Olynyk,"$12,007,169","$14,524,530",2017
Jeremy Lin,"$12,000,000","$14,515,858",2017
Kemba Walker,"$12,000,000","$14,515,858",2017
Derrick Favors,"$12,000,000","$14,515,858",2017
Austin Rivers,"$11,825,000","$14,304,168",2017
Courtney Lee,"$11,747,890","$14,210,891",2017
Nikola Pekovic,"$11,600,000","$14,031,996",2017
Jordan Clarkson,"$11,562,500","$13,986,634",2017
John Henson,"$11,422,536","$13,817,325",2017
Amir Johnson,"$11,000,000","$13,306,203",2017
Alec Burks,"$10,845,506","$13,119,318",2017
Patrick Mills,"$10,714,286","$12,960,587",2017
Moe Harkless,"$10,662,922","$12,898,455",2017
Omer Asik,"$10,595,505","$12,816,903",2017
Bojan Bogdanovic,"$10,500,000","$12,701,375",2017
Mirza Teletovic,"$10,500,000","$12,701,375",2017
Terrence Ross,"$10,500,000","$12,701,375",2017
Jon Leuer,"$10,497,319","$12,698,132",2017
Iman Shumpert,"$10,337,079","$12,504,297",2017
Joe Johnson,"$10,254,904","$12,404,893",2017
Darren Collison,"$10,000,000","$12,096,548",2017
Jared Dudley,"$10,000,000","$12,096,548",2017
Danny Green,"$10,000,000","$12,096,548",2017
Meyers Leonard,"$9,904,495","$11,981,020",2017
Tony Snell,"$9,821,429","$11,880,539",2017
Al Jefferson,"$9,769,821","$11,818,111",2017
Matthew Dellavedova,"$9,607,500","$11,621,758",2017
Trevor Booker,"$9,571,137","$11,577,771",2017
Bogdan Bogdanovic,"$9,470,614","$11,456,174",2017
Andre Roberson,"$9,259,260","$11,200,508",2017
Dwight Powell,"$9,003,125","$10,890,673",2017
Jerryd Bayless,"$9,000,000","$10,886,893",2017
Avery Bradley,"$8,808,989","$10,655,836",2017
JaMychal Green,"$8,533,333","$10,322,387",2017
E'Twaun Moore,"$8,445,024","$10,215,564",2017
Rudy Gay,"$8,406,000","$10,168,358",2017
Kosta Koufos,"$8,393,000","$10,152,633",2017
Corey Brewer,"$8,105,615","$9,804,995",2017
Garrett Temple,"$8,000,000","$9,677,238",2017
Vince Carter,"$8,000,000","$9,677,238",2017
Markieff Morris,"$8,000,000","$9,677,238",2017
CJ Miles,"$7,936,509","$9,600,436",2017
Cristiano Felicio,"$7,843,500","$9,487,927",2017
Shaun Livingston,"$7,692,308","$9,305,037",2017
Cory Joseph,"$7,630,000","$9,229,666",2017
PJ Tucker,"$7,590,035","$9,181,322",2017
Andrew Wiggins,"$7,574,322","$9,162,315",2017
Darrell Arthur,"$7,464,912","$9,029,966",2017
Channing Frye,"$7,420,912","$8,976,742",2017
Trevor Ariza,"$7,400,000","$8,951,445",2017
Al-Farouq Aminu,"$7,319,035","$8,853,506",2017
Cole Aldrich,"$7,300,000","$8,830,480",2017
